0.1	 1	 3	 4	    2.15127	   0.64463	   0.537754	    0.65112
0.1	 1	 3.5	 4	    1.97988	   0.739639	   0.644069	    0.73246
0.1	 1	 4	 4	    1.79479	   0.792183	   0.71685	    0.797
0.1	 1	 4.5	 4	    1.58082	   0.837037	   0.773872	    0.83398
0.1	 1	 5	 4	    1.34141	   0.875648	   0.822758	    0.87332
0.1	 1	 5.5	 4	    1.08461	   0.900748	   0.855649	    0.89576
0.1	 1	 6	 4	    0.820345	   0.917643	   0.886744	    0.92208
0.1	 1	 6.5	 4	    0.523382	   0.933448	   0.902507	    0.9291
0.1	 1	 7	 4	    0.231939	   0.94593	   0.9237	    0.94662
0.1	 1	 7.5	 4	    -0.0789785	   0.957754	   0.941459	    0.9599
0.1	 1	 8	 4	    -0.407108	   0.963626	   0.949161	    0.96536
0.1	 1	 8.5	 4	    -0.739106	   0.971113	   0.958294	    0.9693
0.1	 1	 9	 4	    -1.07976	   0.97376	   0.962897	    0.97384
0.1	 1	 9.5	 4	    -1.42915	   0.980605	   0.972025	    0.9798
0.1	 1	 10	 4	    -1.78518	   0.983853	   0.975788	    0.98272
0.1	 1	 10.5	 4	    -2.14767	   0.986124	   0.979786	    0.9856
0.1	 1	 11	 4	    -2.51719	   0.988579	   0.984025	    0.98922
0.1	 1	 11.5	 4	    -2.89406	   0.988986	   0.985821	    0.9908
0.1	 1	 12	 4	    -3.28136	   0.99048	   0.986926	    0.99102
0.1	 1	 12.5	 4	    -3.66723	   0.993386	   0.99082	    0.9937
0.1	 1	 13	 4	    -4.05836	   0.994115	   0.991908	    0.9938
0.1	 1	 13.5	 4	    -4.45995	   0.994858	   0.992613	    0.9952
0.1	 1	 14	 4	    -4.86099	   0.995889	   0.994349	    0.9966
0.1	 1	 14.5	 4	    -5.26902	   0.996867	   0.995708	    0.997
0.1	 1	 15	 4	    -5.68106	   0.997469	   0.996299	    0.9975
0.1	 1	 15.5	 4	    -6.09865	   0.99767	   0.996622	    0.9979
0.1	 1	 16	 4	    -6.51892	   0.997884	   0.997203	    0.9979
0.1	 1	 16.5	 4	    -6.94536	   0.998178	   0.997059	    0.9976
0.1	 1	 17	 4	    -7.37331	   0.998479	   0.998168	    0.999
0.1	 1	 17.5	 4	    -7.8057	   0.998686	   0.998381	    0.9992
0.1	 1	 18	 4	    -8.2421	   0.999189	   0.998903	    0.9993
0.1	 1	 18.5	 4	    -8.68116	   0.999174	   0.998718	    0.9992
0.1	 1	 19	 4	    -9.1249	   0.999347	   0.999004	    0.9993
0.1	 1	 19.5	 4	    -9.57053	   0.999472	   0.999224	    0.9995
0.1	 1	 3	 4	    2.15145	   0.635678	   0.528491	    0.64062
0.1	 1	 3.5	 4	    1.98605	   0.731482	   0.639021	    0.73202
0.1	 1	 4	 4	    1.79772	   0.790053	   0.714215	    0.7928
0.1	 1	 4.5	 4	    1.58025	   0.839297	   0.777969	    0.84016
0.1	 1	 5	 4	    1.34471	   0.874434	   0.821513	    0.87044
0.1	 1	 5.5	 4	    1.08641	   0.898536	   0.855538	    0.89456
0.1	 1	 6	 4	    0.81542	   0.913615	   0.881178	    0.91628
0.1	 1	 6.5	 4	    0.522321	   0.931924	   0.902678	    0.93136
0.1	 1	 7	 4	    0.230651	   0.948079	   0.92563	    0.94864
0.1	 1	 7.5	 4	    -0.0816788	   0.956254	   0.938268	    0.95556
0.1	 1	 8	 4	    -0.407206	   0.964068	   0.948503	    0.96346
0.1	 1	 8.5	 4	    -0.738424	   0.969895	   0.958697	    0.97064
0.1	 1	 9	 4	    -1.07814	   0.975145	   0.965114	    0.9746
0.1	 1	 9.5	 4	    -1.42941	   0.979623	   0.970919	    0.97962
0.1	 1	 10	 4	    -1.78079	   0.983896	   0.977682	    0.9844
0.1	 1	 10.5	 4	    -2.14742	   0.985572	   0.979784	    0.9855
0.1	 1	 11	 4	    -2.51876	   0.988432	   0.982758	    0.98784
0.1	 1	 11.5	 4	    -2.89431	   0.990149	   0.987014	    0.99072
0.1	 1	 12	 4	    -3.27765	   0.992109	   0.988742	    0.992
0.1	 1	 12.5	 4	    -3.66789	   0.99287	   0.990011	    0.993
0.1	 1	 13	 4	    -4.05953	   0.994656	   0.992742	    0.9952
0.1	 1	 13.5	 4	    -4.45916	   0.994829	   0.993255	    0.9958
0.1	 1	 14	 4	    -4.86097	   0.995803	   0.994285	    0.996
0.1	 1	 14.5	 4	    -5.26786	   0.996678	   0.995787	    0.9972
0.1	 1	 15	 4	    -5.68131	   0.997283	   0.996324	    0.9978
0.1	 1	 15.5	 4	    -6.0983	   0.998007	   0.996718	    0.9981
0.1	 1	 16	 4	    -6.52	   0.997705	   0.996657	    0.9971
0.1	 1	 16.5	 4	    -6.94465	   0.998401	   0.997774	    0.9984
0.1	 1	 17	 4	    -7.37259	   0.998735	   0.99848	    0.9991
0.1	 1	 17.5	 4	    -7.80501	   0.998914	   0.998713	    0.9993
0.1	 1	 18	 4	    -8.24213	   0.998866	   0.998513	    0.9988
0.1	 1	 18.5	 4	    -8.68148	   0.999207	   0.998855	    0.9996
0.1	 1	 19	 4	    -9.12435	   0.999587	   0.999505	    0.9999
