1	 0.2	 4	 3	    1.71671	   0.324037	   0.257114	    0.31056
1	 0.2	 4	 3.5	    1.79859	   0.34265	   0.268672	    0.35052
1	 0.2	 4	 4	    1.84514	   0.385665	   0.289644	    0.37888
1	 0.2	 4	 4.5	    1.85766	   0.44651	   0.337719	    0.46188
1	 0.2	 4	 5	    1.84136	   0.515578	   0.388739	    0.50964
1	 0.2	 4	 5.5	    1.79982	   0.570021	   0.45023	    0.57942
1	 0.2	 4	 6	    1.73095	   0.616574	   0.500188	    0.6258
1	 0.2	 4	 6.5	    1.64538	   0.677374	   0.568022	    0.6844
1	 0.2	 4	 7	    1.52358	   0.712389	   0.612207	    0.72
1	 0.2	 4	 7.5	    1.37477	   0.753918	   0.659323	    0.74954
1	 0.2	 4	 8	    1.21491	   0.789415	   0.703171	    0.78476
1	 0.2	 4	 8.5	    1.02172	   0.81058	   0.7352	    0.8101
1	 0.2	 4	 9	    0.823348	   0.833982	   0.76212	    0.8308
1	 0.2	 4	 9.5	    0.602829	   0.849472	   0.786193	    0.8537
1	 0.2	 4	 10	    0.373573	   0.868461	   0.814746	    0.87042
1	 0.2	 4	 10.5	    0.10449	   0.884667	   0.832954	    0.883
1	 0.2	 4	 11	    -0.153741	   0.897398	   0.851291	    0.8975
1	 0.2	 4	 11.5	    -0.435271	   0.907757	   0.866143	    0.90682
1	 0.2	 4	 12	    -0.725339	   0.916233	   0.881481	    0.9194
1	 0.2	 4	 12.5	    -1.03495	   0.925264	   0.893058	    0.92822
1	 0.2	 4	 13	    -1.35508	   0.934074	   0.904768	    0.9372
1	 0.2	 4	 13.5	    -1.69301	   0.941523	   0.914214	    0.9413
1	 0.2	 4	 14	    -2.03385	   0.947746	   0.924541	    0.9494
1	 0.2	 4	 14.5	    -2.38289	   0.950859	   0.929347	    0.95252
1	 0.2	 4	 15	    -2.74867	   0.95717	   0.937583	    0.95612
1	 0.2	 4	 15.5	    -3.12277	   0.960591	   0.943147	    0.9635
1	 0.2	 4	 16	    -3.50567	   0.964715	   0.947027	    0.9635
1	 0.2	 4	 16.5	    -3.89299	   0.968826	   0.954231	    0.9689
1	 0.2	 4	 17	    -4.28649	   0.971436	   0.957091	    0.97032
1	 0.2	 4	 17.5	    -4.6994	   0.973439	   0.962328	    0.9752
1	 0.2	 4	 18	    -5.11055	   0.977736	   0.967978	    0.97782
1	 0.2	 4	 18.5	    -5.53593	   0.978446	   0.967191	    0.9771
1	 0.2	 4	 19	    -5.96546	   0.980201	   0.971519	    0.9804
1	 0.2	 4	 19.5	    -6.40339	   0.982259	   0.97338	    0.9813
1	 0.2	 4	 3	    1.71742	   0.323204	   0.25815	    0.3182
1	 0.2	 4	 3.5	    1.79704	   0.347721	   0.272017	    0.35488
1	 0.2	 4	 4	    1.84162	   0.389307	   0.292696	    0.39136
1	 0.2	 4	 4.5	    1.85733	   0.428792	   0.322253	    0.4333
1	 0.2	 4	 5	    1.84014	   0.485572	   0.368141	    0.49264
1	 0.2	 4	 5.5	    1.80123	   0.558376	   0.434957	    0.56178
1	 0.2	 4	 6	    1.73208	   0.621028	   0.507462	    0.63068
1	 0.2	 4	 6.5	    1.64119	   0.671611	   0.560049	    0.67094
1	 0.2	 4	 7	    1.52109	   0.710324	   0.607261	    0.70782
1	 0.2	 4	 7.5	    1.38259	   0.754429	   0.662312	    0.75512
1	 0.2	 4	 8	    1.21084	   0.786042	   0.700017	    0.78248
1	 0.2	 4	 8.5	    1.03186	   0.813093	   0.737524	    0.81342
1	 0.2	 4	 9	    0.834108	   0.833502	   0.765685	    0.8355
1	 0.2	 4	 9.5	    0.607656	   0.853822	   0.791976	    0.85422
1	 0.2	 4	 10	    0.358989	   0.869537	   0.812702	    0.8729
1	 0.2	 4	 10.5	    0.1184	   0.882053	   0.831299	    0.8829
1	 0.2	 4	 11	    -0.145973	   0.898519	   0.852101	    0.8986
1	 0.2	 4	 11.5	    -0.426334	   0.909762	   0.871086	    0.9146
1	 0.2	 4	 12	    -0.721464	   0.917502	   0.881759	    0.9205
1	 0.2	 4	 12.5	    -1.04811	   0.930629	   0.896185	    0.9271
1	 0.2	 4	 13	    -1.37271	   0.935306	   0.905298	    0.9363
1	 0.2	 4	 13.5	    -1.70126	   0.940784	   0.912241	    0.9397
1	 0.2	 4	 14	    -2.03422	   0.947578	   0.923625	    0.947
1	 0.2	 4	 14.5	    -2.38714	   0.951484	   0.928044	    0.9502
1	 0.2	 4	 15	    -2.74624	   0.956706	   0.935998	    0.9568
